meta_id,post_id,"meta_key","meta_value"
1104,140,"field_56e6a626ff2a1","a:14:{s:3:\"key\";s:19:\"field_56e6a626ff2a1\";s:5:\"label\";s:21:\"Footer Label - Social\";s:4:\"name\";s:20:\"contact_label_social\";s:4:\"type\";s:4:\"text\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:11:\"placeholder\";s:0:\"\";s:7:\"prepend\";s:0:\"\";s:6:\"append\";s:0:\"\";s:10:\"formatting\";s:4:\"html\";s:9:\"maxlength\";s:0:\"\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:19;}"
1105,140,"field_56e6a677ff2a2","a:14:{s:3:\"key\";s:19:\"field_56e6a677ff2a2\";s:5:\"label\";s:14:\"URL - Facebook\";s:4:\"name\";s:20:\"contact_url_facebook\";s:4:\"type\";s:4:\"text\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:11:\"placeholder\";s:7:\"http://\";s:7:\"prepend\";s:0:\"\";s:6:\"append\";s:0:\"\";s:10:\"formatting\";s:4:\"html\";s:9:\"maxlength\";s:0:\"\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:13;}"
1106,140,"field_56e6a68fff2a3","a:14:{s:3:\"key\";s:19:\"field_56e6a68fff2a3\";s:5:\"label\";s:13:\"URL - Twitter\";s:4:\"name\";s:19:\"contact_url_twitter\";s:4:\"type\";s:4:\"text\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:11:\"placeholder\";s:7:\"http://\";s:7:\"prepend\";s:0:\"\";s:6:\"append\";s:0:\"\";s:10:\"formatting\";s:4:\"html\";s:9:\"maxlength\";s:0:\"\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:14;}"
1107,140,"field_56e6a699ff2a4","a:14:{s:3:\"key\";s:19:\"field_56e6a699ff2a4\";s:5:\"label\";s:15:\"URL - Instagram\";s:4:\"name\";s:21:\"contact_url_instagram\";s:4:\"type\";s:4:\"text\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:11:\"placeholder\";s:7:\"http://\";s:7:\"prepend\";s:0:\"\";s:6:\"append\";s:0:\"\";s:10:\"formatting\";s:4:\"html\";s:9:\"maxlength\";s:0:\"\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:15;}"
1109,140,"position","normal"
1110,140,"layout","no_box"
1111,140,"hide_on_screen",""
1112,140,"_edit_lock","1459526138:1"
1113,144,"featured_image_secondary_2","fff"
1114,144,"_edit_last","1"
1115,144,"_edit_lock","1457956718:1"
1116,144,"featured_image_secondary_2","fff"
1123,111,"rule","a:5:{s:5:\"param\";s:13:\"page_template\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:7:\"default\";s:8:\"order_no\";i:0;s:8:\"group_no\";i:0;}"
1124,111,"rule","a:5:{s:5:\"param\";s:13:\"page_template\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:27:\"templates/three-columns.php\";s:8:\"order_no\";i:0;s:8:\"group_no\";i:1;}"
1125,146,"intro_paragraph","Thanks to donations from the community, businesses, and individuals, we are able to offer financial aid to campers in need."
1126,146,"_intro_paragraph","field_56e4c01e62cb8"
1127,146,"intro_link_url",""
1128,146,"_intro_link_url","field_56e4bc3f7c554"
1129,146,"intro_link_label",""
1130,146,"_intro_link_label","field_56e4b49219ad3"
1131,146,"content_headline","How to apply"
1132,146,"_content_headline","field_56e4c07483505"
1133,146,"featured_image_secondary_1",""
1134,146,"_featured_image_secondary_1","field_56e5aee745910"
1135,146,"featured_image_secondary_2",""
1136,146,"_featured_image_secondary_2","field_56e5afebd36f3"
1137,146,"featured_image_secondary_3",""
1138,146,"_featured_image_secondary_3","field_56e5b002d36f4"
1139,146,"featured_image_secondary_4",""
1140,146,"_featured_image_secondary_4","field_56e5b00dd36f5"
1141,36,"intro_paragraph","Thanks to donations from the community, businesses, and individuals, we are able to offer financial aid to campers in need."
1142,36,"_intro_paragraph","field_56e4c01e62cb8"
1143,36,"intro_link_url",""
1144,36,"_intro_link_url","field_56e4bc3f7c554"
1145,36,"intro_link_label",""
1146,36,"_intro_link_label","field_56e4b49219ad3"
1147,36,"content_headline","How to apply"
1148,36,"_content_headline","field_56e4c07483505"
1149,36,"featured_image_secondary_1",""
1150,36,"_featured_image_secondary_1","field_56e5aee745910"
1151,36,"featured_image_secondary_2",""
1152,36,"_featured_image_secondary_2","field_56e5afebd36f3"
1153,36,"featured_image_secondary_3",""
1154,36,"_featured_image_secondary_3","field_56e5b002d36f4"
1155,36,"featured_image_secondary_4",""
1156,36,"_featured_image_secondary_4","field_56e5b00dd36f5"
1157,147,"intro_paragraph","Thanks to donations from the community, businesses, and individuals, we are able to offer financial aid to campers in need."
1158,147,"_intro_paragraph","field_56e4c01e62cb8"
1159,147,"intro_link_url",""
1160,147,"_intro_link_url","field_56e4bc3f7c554"
1161,147,"intro_link_label",""
1162,147,"_intro_link_label","field_56e4b49219ad3"
1163,147,"content_headline","How to apply"
1164,147,"_content_headline","field_56e4c07483505"
1165,147,"featured_image_secondary_1",""
1166,147,"_featured_image_secondary_1","field_56e5aee745910"
1167,147,"featured_image_secondary_2",""
1168,147,"_featured_image_secondary_2","field_56e5afebd36f3"
1169,147,"featured_image_secondary_3",""
1170,147,"_featured_image_secondary_3","field_56e5b002d36f4"
1171,147,"featured_image_secondary_4",""
1172,147,"_featured_image_secondary_4","field_56e5b00dd36f5"
1173,148,"intro_paragraph","These on-going opportunities enhance each minute of a camper's day."
1174,148,"_intro_paragraph","field_56e4c01e62cb8"
1175,148,"intro_link_url",""
1176,148,"_intro_link_url","field_56e4bc3f7c554"
1177,148,"intro_link_label",""
1178,148,"_intro_link_label","field_56e4b49219ad3"
1179,148,"content_headline","Large Group Activities"
1180,148,"_content_headline","field_56e4c07483505"
1181,148,"featured_image_secondary_1",""
1182,148,"_featured_image_secondary_1","field_56e5aee745910"
1183,148,"featured_image_secondary_2",""
1184,148,"_featured_image_secondary_2","field_56e5afebd36f3"
1185,148,"featured_image_secondary_3",""
1186,148,"_featured_image_secondary_3","field_56e5b002d36f4"
1187,148,"featured_image_secondary_4",""
1188,148,"_featured_image_secondary_4","field_56e5b00dd36f5"
1189,43,"intro_paragraph","<p style=\"text-align: center;\">These on-going opportunities enhance each minute of a camper's day.</p>"
1190,43,"_intro_paragraph","field_56e4c01e62cb8"
1191,43,"intro_link_url",""
1192,43,"_intro_link_url","field_56e4bc3f7c554"
1193,43,"intro_link_label",""
1194,43,"_intro_link_label","field_56e4b49219ad3"
1195,43,"content_headline","Large Group Activities"
1196,43,"_content_headline","field_56e4c07483505"
1197,43,"featured_image_secondary_1",""
1198,43,"_featured_image_secondary_1","field_56e5aee745910"
1199,43,"featured_image_secondary_2",""
1200,43,"_featured_image_secondary_2","field_56e5afebd36f3"
1201,43,"featured_image_secondary_3",""
1202,43,"_featured_image_secondary_3","field_56e5b002d36f4"
1203,43,"featured_image_secondary_4",""
1204,43,"_featured_image_secondary_4","field_56e5b00dd36f5"
1205,150,"intro_paragraph","These on-going opportunities enhance each minute of a camper's day."
1206,150,"_intro_paragraph","field_56e4c01e62cb8"
1207,150,"intro_link_url",""
1208,150,"_intro_link_url","field_56e4bc3f7c554"
1209,150,"intro_link_label",""
1210,150,"_intro_link_label","field_56e4b49219ad3"
1211,150,"content_headline","Large Group Activities"
1212,150,"_content_headline","field_56e4c07483505"
1213,150,"featured_image_secondary_1",""
1214,150,"_featured_image_secondary_1","field_56e5aee745910"
1215,150,"featured_image_secondary_2",""
1216,150,"_featured_image_secondary_2","field_56e5afebd36f3"
1217,150,"featured_image_secondary_3",""
1218,150,"_featured_image_secondary_3","field_56e5b002d36f4"
1219,150,"featured_image_secondary_4",""
1220,150,"_featured_image_secondary_4","field_56e5b00dd36f5"
1221,151,"intro_paragraph","These on-going opportunities enhance each minute of a camper's day."
1222,151,"_intro_paragraph","field_56e4c01e62cb8"
1223,151,"intro_link_url",""
1224,151,"_intro_link_url","field_56e4bc3f7c554"
1225,151,"intro_link_label",""
1226,151,"_intro_link_label","field_56e4b49219ad3"
1227,151,"content_headline","Large Group Activities"
1228,151,"_content_headline","field_56e4c07483505"
1229,151,"featured_image_secondary_1",""
1230,151,"_featured_image_secondary_1","field_56e5aee745910"
1231,151,"featured_image_secondary_2",""
1232,151,"_featured_image_secondary_2","field_56e5afebd36f3"
1233,151,"featured_image_secondary_3",""
1234,151,"_featured_image_secondary_3","field_56e5b002d36f4"
1235,151,"featured_image_secondary_4",""
1236,151,"_featured_image_secondary_4","field_56e5b00dd36f5"
1237,152,"intro_paragraph","These on-going opportunities enhance each minute of a camper's day."
1238,152,"_intro_paragraph","field_56e4c01e62cb8"
1239,152,"intro_link_url",""
1240,152,"_intro_link_url","field_56e4bc3f7c554"
1241,152,"intro_link_label",""
1242,152,"_intro_link_label","field_56e4b49219ad3"
1243,152,"content_headline","Large Group Activities"
1244,152,"_content_headline","field_56e4c07483505"
1245,152,"featured_image_secondary_1",""
1246,152,"_featured_image_secondary_1","field_56e5aee745910"
1247,152,"featured_image_secondary_2",""
1248,152,"_featured_image_secondary_2","field_56e5afebd36f3"
1249,152,"featured_image_secondary_3",""
1250,152,"_featured_image_secondary_3","field_56e5b002d36f4"
1251,152,"featured_image_secondary_4",""
1252,152,"_featured_image_secondary_4","field_56e5b00dd36f5"
1253,153,"intro_paragraph","<p style=\"text-align: center;\">These on-going opportunities enhance each minute of a camper's day.</p>"
1254,153,"_intro_paragraph","field_56e4c01e62cb8"
1255,153,"intro_link_url",""
1256,153,"_intro_link_url","field_56e4bc3f7c554"
1257,153,"intro_link_label",""
1258,153,"_intro_link_label","field_56e4b49219ad3"
1259,153,"content_headline","Large Group Activities"
1260,153,"_content_headline","field_56e4c07483505"
1261,153,"featured_image_secondary_1",""
1262,153,"_featured_image_secondary_1","field_56e5aee745910"
1263,153,"featured_image_secondary_2",""
1264,153,"_featured_image_secondary_2","field_56e5afebd36f3"
1265,153,"featured_image_secondary_3",""
1266,153,"_featured_image_secondary_3","field_56e5b002d36f4"
1267,153,"featured_image_secondary_4",""
1268,153,"_featured_image_secondary_4","field_56e5b00dd36f5"
1269,145,"_edit_last","1"
1270,145,"field_56e7fa97224e4","a:11:{s:3:\"key\";s:19:\"field_56e7fa97224e4\";s:5:\"label\";s:10:\"Col 1 of 3\";s:4:\"name\";s:10:\"col_1_of_3\";s:4:\"type\";s:7:\"wysiwyg\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:7:\"toolbar\";s:4:\"full\";s:12:\"media_upload\";s:3:\"yes\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:0;}"
1271,145,"field_56e7fea4224e5","a:11:{s:3:\"key\";s:19:\"field_56e7fea4224e5\";s:5:\"label\";s:10:\"Col 2 of 3\";s:4:\"name\";s:10:\"col_2_of_3\";s:4:\"type\";s:7:\"wysiwyg\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:7:\"toolbar\";s:4:\"full\";s:12:\"media_upload\";s:3:\"yes\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:1;}"
1272,145,"field_56e7fec6224e7","a:11:{s:3:\"key\";s:19:\"field_56e7fec6224e7\";s:5:\"label\";s:10:\"Col 3 of 3\";s:4:\"name\";s:10:\"col_3_of_3\";s:4:\"type\";s:7:\"wysiwyg\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:7:\"toolbar\";s:4:\"full\";s:12:\"media_upload\";s:3:\"yes\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:2;}"
1274,145,"position","normal"
1275,145,"layout","no_box"
1276,145,"hide_on_screen",""
1277,145,"_edit_lock","1458304189:1"
1279,145,"rule","a:5:{s:5:\"param\";s:13:\"page_template\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:27:\"templates/three-columns.php\";s:8:\"order_no\";i:0;s:8:\"group_no\";i:0;}"
1280,154,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
1281,154,"_intro_paragraph","field_56e4c01e62cb8"
1282,154,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
1283,154,"_intro_link_url","field_56e4bc3f7c554"
1284,154,"intro_link_label","Parent login"
1285,154,"_intro_link_label","field_56e4b49219ad3"
1286,154,"intro_link_external_or_internal","external"
1287,154,"_intro_link_external_or_internal","field_56e4ba0369801"
1288,154,"featured_image_secondary_1",""
1289,154,"_featured_image_secondary_1","field_56e5aee745910"
1290,154,"featured_image_secondary_2",""
1291,154,"_featured_image_secondary_2","field_56e5afebd36f3"
1292,154,"featured_image_secondary_3",""
1293,154,"_featured_image_secondary_3","field_56e5b002d36f4"
1294,154,"featured_image_secondary_4",""
1295,154,"_featured_image_secondary_4","field_56e5b00dd36f5"
1296,154,"col_1_of_3","<h3 class=\"heading\">Pre-camp</h3>
<ol class=\"list-no-indent list-steps\">
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our<a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
1297,154,"_col_1_of_3","field_56e7fa97224e4"
1298,154,"col_2_of_3",""
1299,154,"_col_2_of_3","field_56e7fea4224e5"
1300,154,"col_3_of_3",""
1301,154,"_col_3_of_3","field_56e7fec6224e7"
1302,26,"featured_image_secondary_1",""
1303,26,"_featured_image_secondary_1","field_56e5aee745910"
1304,26,"featured_image_secondary_2",""
1305,26,"_featured_image_secondary_2","field_56e5afebd36f3"
1306,26,"featured_image_secondary_3",""
1307,26,"_featured_image_secondary_3","field_56e5b002d36f4"
1308,26,"featured_image_secondary_4",""
1309,26,"_featured_image_secondary_4","field_56e5b00dd36f5"
1310,26,"col_1_of_3","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
1311,26,"_col_1_of_3","field_56e7fa97224e4"
1312,26,"col_2_of_3","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
1313,26,"_col_2_of_3","field_56e7fea4224e5"
1314,26,"col_3_of_3","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
1315,26,"_col_3_of_3","field_56e7fec6224e7"
1316,155,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
1317,155,"_intro_paragraph","field_56e4c01e62cb8"
1318,155,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
1319,155,"_intro_link_url","field_56e4bc3f7c554"
1320,155,"intro_link_label","Parent login"
1321,155,"_intro_link_label","field_56e4b49219ad3"
1322,155,"intro_link_external_or_internal","external"
1323,155,"_intro_link_external_or_internal","field_56e4ba0369801"
1324,155,"featured_image_secondary_1",""
1325,155,"_featured_image_secondary_1","field_56e5aee745910"
1326,155,"featured_image_secondary_2",""
1327,155,"_featured_image_secondary_2","field_56e5afebd36f3"
1328,155,"featured_image_secondary_3",""
1329,155,"_featured_image_secondary_3","field_56e5b002d36f4"
1330,155,"featured_image_secondary_4",""
1331,155,"_featured_image_secondary_4","field_56e5b00dd36f5"
1332,155,"col_1_of_3","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our<a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
1333,155,"_col_1_of_3","field_56e7fa97224e4"
1334,155,"col_2_of_3",""
1335,155,"_col_2_of_3","field_56e7fea4224e5"
1336,155,"col_3_of_3",""
1337,155,"_col_3_of_3","field_56e7fec6224e7"
1338,156,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
1339,156,"_intro_paragraph","field_56e4c01e62cb8"
1340,156,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
1341,156,"_intro_link_url","field_56e4bc3f7c554"
1342,156,"intro_link_label","Parent login"
1343,156,"_intro_link_label","field_56e4b49219ad3"
1344,156,"intro_link_external_or_internal","external"
1345,156,"_intro_link_external_or_internal","field_56e4ba0369801"
1346,156,"featured_image_secondary_1",""
1347,156,"_featured_image_secondary_1","field_56e5aee745910"
1348,156,"featured_image_secondary_2",""
1349,156,"_featured_image_secondary_2","field_56e5afebd36f3"
1350,156,"featured_image_secondary_3",""
1351,156,"_featured_image_secondary_3","field_56e5b002d36f4"
1352,156,"featured_image_secondary_4",""
1353,156,"_featured_image_secondary_4","field_56e5b00dd36f5"
1354,156,"col_1_of_3","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
1355,156,"_col_1_of_3","field_56e7fa97224e4"
1356,156,"col_2_of_3","<h3 class=\"heading\">Day of camp</h3>
<ol class=\"list-no-indent list-steps\">
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
1357,156,"_col_2_of_3","field_56e7fea4224e5"
1358,156,"col_3_of_3","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
1359,156,"_col_3_of_3","field_56e7fec6224e7"
1360,157,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
1361,157,"_intro_paragraph","field_56e4c01e62cb8"
1362,157,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
1363,157,"_intro_link_url","field_56e4bc3f7c554"
1364,157,"intro_link_label","Parent login"
1365,157,"_intro_link_label","field_56e4b49219ad3"
1366,157,"intro_link_external_or_internal","external"
1367,157,"_intro_link_external_or_internal","field_56e4ba0369801"
1368,157,"featured_image_secondary_1",""
1369,157,"_featured_image_secondary_1","field_56e5aee745910"
1370,157,"featured_image_secondary_2",""
1371,157,"_featured_image_secondary_2","field_56e5afebd36f3"
1372,157,"featured_image_secondary_3",""
1373,157,"_featured_image_secondary_3","field_56e5b002d36f4"
1374,157,"featured_image_secondary_4",""
1375,157,"_featured_image_secondary_4","field_56e5b00dd36f5"
1376,157,"col_1_of_3","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
1377,157,"_col_1_of_3","field_56e7fa97224e4"
1378,157,"col_2_of_3","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
1379,157,"_col_2_of_3","field_56e7fea4224e5"
1380,157,"col_3_of_3","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
1381,157,"_col_3_of_3","field_56e7fec6224e7"
1382,160,"_edit_last","1"
1383,160,"_edit_lock","1458407855:1"
1384,161,"_edit_last","1"
1386,161,"field_56e949ed4ac76","a:11:{s:3:\"key\";s:19:\"field_56e949ed4ac76\";s:5:\"label\";s:10:\"Start Date\";s:4:\"name\";s:10:\"date_start\";s:4:\"type\";s:11:\"date_picker\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:11:\"date_format\";s:1:\"@\";s:14:\"display_format\";s:7:\"M d, yy\";s:9:\"first_day\";s:1:\"0\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:2:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:0;}"
1387,161,"field_56e94a574ac77","a:14:{s:3:\"key\";s:19:\"field_56e94a574ac77\";s:5:\"label\";s:4:\"Cost\";s:4:\"name\";s:4:\"cost\";s:4:\"type\";s:4:\"text\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:11:\"placeholder\";s:0:\"\";s:7:\"prepend\";s:1:\"$\";s:6:\"append\";s:0:\"\";s:10:\"formatting\";s:4:\"html\";s:9:\"maxlength\";s:0:\"\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:2;}"
1388,161,"field_56e94a764ac78","a:11:{s:3:\"key\";s:19:\"field_56e94a764ac78\";s:5:\"label\";s:11:\"Description\";s:4:\"name\";s:11:\"description\";s:4:\"type\";s:7:\"wysiwyg\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:7:\"toolbar\";s:5:\"basic\";s:12:\"media_upload\";s:2:\"no\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:3;}"
1390,161,"position","normal"
1391,161,"layout","no_box"
1392,161,"hide_on_screen",""
1393,161,"_edit_lock","1458862835:1"
1395,160,"name","Little Bear"
1396,160,"_name","field_56e949d64ac75"
1397,160,"date_start","1467781200000"
1398,160,"_date_start","field_56e949ed4ac76"
1399,160,"cost","110"
1400,160,"_cost","field_56e94a574ac77"
